Date,Solar_Irradiance,Temperature,Humidity,Wind_Speed,Precipitation,Location,Month,Year,DayOfYear,Season,Solar_Lag_1,Solar_Lag_7,Solar_Rolling_Mean_7
2024-07-25,1.3968,25.95,92.44,5.39,142.54,Ghatkopar,7,2024,207,Monsoon,1.3121,2.0256,1.6510285714285715
2024-07-26,2.5781,26.44,92.1,5.37,21.55,Ghatkopar,7,2024,208,Monsoon,1.3968,1.7774,1.7654142857142858
2024-07-27,2.5073,26.48,92.19,4.81,13.78,Ghatkopar,7,2024,209,Monsoon,2.5781,1.4261,1.9198714285714285
2024-07-28,1.9656,26.18,93.55,4.43,28.97,Ghatkopar,7,2024,210,Monsoon,2.5073,1.6202,1.9692142857142856
2024-07-29,2.2682,26.35,93.76,4.18,41.28,Ghatkopar,7,2024,211,Monsoon,1.9656,1.6692,2.0547857142857144
2024-07-30,4.5583,26.82,92.31,3.99,33.89,Ghatkopar,7,2024,212,Monsoon,2.2682,2.3554,2.3694857142857146
2024-07-31,5.0359,27.03,92.2,3.59,21.69,Ghatkopar,7,2024,213,Monsoon,4.5583,1.3121,2.901457142857143
2024-08-01,4.4345,26.74,92.64,4.35,28.05,Ghatkopar,8,2024,214,Monsoon,5.0359,1.3968,3.335414285714286
2024-08-02,3.9312,26.3,93.4,4.83,33.26,Ghatkopar,8,2024,215,Monsoon,4.4345,2.5781,3.528714285714286
2024-08-03,1.4203,26.01,93.59,5.56,103.94,Ghatkopar,8,2024,216,Monsoon,3.9312,2.5073,3.3734285714285717
2024-08-04,1.8446,25.98,94.4,4.57,41.18,Ghatkopar,8,2024,217,Monsoon,1.4203,1.9656,3.356142857142857
2024-08-05,3.6348,26.38,92.21,4.28,19.7,Ghatkopar,8,2024,218,Monsoon,1.8446,2.2682,3.5513714285714286
2024-08-06,2.827,26.34,91.47,3.78,17.03,Ghatkopar,8,2024,219,Monsoon,3.6348,4.5583,3.304042857142857
2024-08-07,3.4721,26.55,90.71,3.21,11.21,Ghatkopar,8,2024,220,Monsoon,2.827,5.0359,3.080642857142857
2024-08-08,3.3612,26.54,90.23,3.16,8.99,Ghatkopar,8,2024,221,Monsoon,3.4721,4.4345,2.927314285714286
2024-08-09,3.0655,26.75,90.92,3.07,11.6,Ghatkopar,8,2024,222,Monsoon,3.3612,3.9312,2.8036428571428575
2024-08-10,4.7942,26.63,90.84,2.88,9.25,Ghatkopar,8,2024,223,Monsoon,3.0655,1.4203,3.2856285714285716
2024-08-11,4.8358,26.53,90.56,3.16,8.32,Ghatkopar,8,2024,224,Monsoon,4.7942,1.8446,3.712942857142857
2024-08-12,4.2941,26.79,89.99,2.95,3.94,Ghatkopar,8,2024,225,Monsoon,4.8358,3.6348,3.8071285714285716
2024-08-13,4.7066,26.97,89.53,2.39,2.71,Ghatkopar,8,2024,226,Monsoon,4.2941,2.827,4.075642857142857
2024-08-14,5.2279,27.08,88.25,1.89,1.02,Ghatkopar,8,2024,227,Monsoon,4.7066,3.4721,4.326471428571429
2024-08-15,5.801,27.09,88.32,1.99,0.64,Ghatkopar,8,2024,228,Monsoon,5.2279,3.3612,4.675014285714285
2024-08-16,5.7262,27.24,88.44,1.84,1.28,Ghatkopar,8,2024,229,Monsoon,5.801,3.0655,5.055114285714287
2024-08-17,5.6002,27.47,86.03,1.27,20.13,Ghatkopar,8,2024,230,Monsoon,5.7262,4.7942,5.170257142857143
2024-08-18,5.5373,27.39,89.45,1.86,42.32,Ghatkopar,8,2024,231,Monsoon,5.6002,4.8358,5.270471428571429
2024-08-19,5.0602,26.87,94.14,2.13,19.39,Ghatkopar,8,2024,232,Monsoon,5.5373,4.2941,5.379914285714285
2024-08-20,3.0598,27.19,91.72,2.08,5.64,Ghatkopar,8,2024,233,Monsoon,5.0602,4.7066,5.144657142857143
2024-08-21,5.3846,27.66,88.12,1.4,2.15,Ghatkopar,8,2024,234,Monsoon,3.0598,5.2279,5.1670428571428575
2024-08-22,5.0086,27.83,88.44,1.09,3.98,Ghatkopar,8,2024,235,Monsoon,5.3846,5.801,5.053842857142857
2024-08-23,2.9498,27.73,88.86,1.55,15.2,Ghatkopar,8,2024,236,Monsoon,5.0086,5.7262,4.657214285714287
2024-08-24,1.0042,26.4,93.2,3.02,67.52,Ghatkopar,8,2024,237,Monsoon,2.9498,5.6002,4.000642857142857
2024-08-25,1.247,26.29,92.45,4.39,58.74,Ghatkopar,8,2024,238,Monsoon,1.0042,5.5373,3.3877428571428574
2024-08-26,2.7408,26.5,92.6,4.78,34.42,Ghatkopar,8,2024,239,Monsoon,1.247,5.0602,3.0564
2024-08-27,4.3051,26.63,90.55,5.67,23.38,Ghatkopar,8,2024,240,Monsoon,2.7408,3.0598,3.2343
2024-08-28,3.6514,26.6,91.1,5.28,15.4,Ghatkopar,8,2024,241,Monsoon,4.3051,5.3846,2.9867000000000004
2024-08-29,3.87,26.75,90.64,4.7,7.8,Ghatkopar,8,2024,242,Monsoon,3.6514,5.0086,2.824042857142857
2024-08-30,5.2658,26.84,89.7,3.38,7.34,Ghatkopar,8,2024,243,Monsoon,3.87,2.9498,3.1549
2024-08-31,5.82,26.49,90.24,2.31,3.64,Ghatkopar,8,2024,244,Monsoon,5.2658,1.0042,3.8428714285714287
2024-09-01,4.123,26.25,92.21,2.23,2.75,Ghatkopar,9,2024,245,Monsoon,5.82,1.247,4.253728571428572
2024-09-02,2.2375,25.49,93.82,2.38,21.39,Ghatkopar,9,2024,246,Monsoon,4.123,2.7408,4.1818285714285715
2024-09-03,4.0344,25.13,92.46,1.57,13.67,Ghatkopar,9,2024,247,Monsoon,2.2375,4.3051,4.1431571428571425
2024-09-04,5.2387,26.79,91.26,3.63,15.46,Ghatkopar,9,2024,248,Monsoon,4.0344,3.6514,4.369914285714286
2024-09-05,4.3351,26.82,91.2,3.72,21.4,Ghatkopar,9,2024,249,Monsoon,5.2387,3.87,4.436357142857143
2024-09-06,3.8534,26.79,89.96,3.63,14.01,Ghatkopar,9,2024,250,Monsoon,4.3351,5.2658,4.234585714285714
2024-09-07,5.4259,26.54,90.29,2.8,16.13,Ghatkopar,9,2024,251,Monsoon,3.8534,5.82,4.178285714285714
2024-09-08,6.0778,26.49,91.03,2.42,6.61,Ghatkopar,9,2024,252,Monsoon,5.4259,4.123,4.457542857142857
2024-09-09,5.435,26.79,89.52,2.28,9.06,Ghatkopar,9,2024,253,Monsoon,6.0778,2.2375,4.914328571428571
2024-09-10,4.9025,26.55,89.76,2.38,8.47,Ghatkopar,9,2024,254,Monsoon,5.435,4.0344,5.038342857142857
2024-09-11,4.8943,26.4,90.24,2.67,9.33,Ghatkopar,9,2024,255,Monsoon,4.9025,5.2387,4.989142857142857
2024-09-12,4.8425,26.39,89.71,2.95,6.03,Ghatkopar,9,2024,256,Monsoon,4.8943,4.3351,5.061628571428571
2024-09-13,5.7665,25.8,89.37,2.52,2.91,Ghatkopar,9,2024,257,Monsoon,4.8425,3.8534,5.334928571428571
2024-09-14,5.0064,26.21,87.76,2.62,10.11,Ghatkopar,9,2024,258,Monsoon,5.7665,5.4259,5.2749999999999995
2024-09-15,4.8857,26.39,86.78,2.38,11.88,Ghatkopar,9,2024,259,Monsoon,5.0064,6.0778,5.1047
2024-09-16,6.2138,26.27,83.69,1.53,3.16,Ghatkopar,9,2024,260,Monsoon,4.8857,5.435,5.215957142857143
2024-09-17,6.4474,25.76,84.92,1.94,2.3,Ghatkopar,9,2024,261,Monsoon,6.2138,4.9025,5.436657142857143
2024-09-18,6.0948,26.0,83.9,1.26,0.99,Ghatkopar,9,2024,262,Monsoon,6.4474,4.8943,5.608157142857143
2024-09-19,5.4638,26.17,83.13,1.09,0.1,Ghatkopar,9,2024,263,Monsoon,6.0948,4.8425,5.696914285714286
2024-09-20,5.2747,26.69,83.19,1.2,0.29,Ghatkopar,9,2024,264,Monsoon,5.4638,5.7665,5.626657142857143
2024-09-21,5.329,26.57,87.2,1.9,0.48,Ghatkopar,9,2024,265,Monsoon,5.2747,5.0064,5.672742857142857
2024-09-22,5.0081,26.78,89.71,2.59,8.46,Ghatkopar,9,2024,266,Monsoon,5.329,4.8857,5.690228571428571
2024-09-23,4.2994,27.19,91.7,2.45,22.04,Ghatkopar,9,2024,267,Monsoon,5.0081,6.2138,5.416742857142857
2024-09-24,2.3268,26.73,94.3,3.39,45.96,Ghatkopar,9,2024,268,Monsoon,4.2994,6.4474,4.828085714285714
2024-09-25,3.3259,26.49,94.67,3.58,70.9,Ghatkopar,9,2024,269,Monsoon,2.3268,6.0948,4.432528571428572
2024-09-26,1.4527,26.37,92.91,2.52,74.73,Ghatkopar,9,2024,270,Monsoon,3.3259,5.4638,3.859514285714286
2024-09-27,1.3903,26.27,93.29,3.79,66.92,Ghatkopar,9,2024,271,Monsoon,1.4527,5.2747,3.3046
2024-09-28,2.4756,26.42,90.08,2.54,9.71,Ghatkopar,9,2024,272,Monsoon,1.3903,5.329,2.8969714285714288
2024-09-29,4.399,26.23,90.79,1.91,4.17,Ghatkopar,9,2024,273,Monsoon,2.4756,5.0081,2.8099571428571433
2024-09-30,5.8212,27.33,85.53,0.95,1.09,Ghatkopar,9,2024,274,Monsoon,4.399,4.2994,3.0273571428571424
2024-10-01,5.7883,27.9,87.09,1.35,0.5,Ghatkopar,10,2024,275,Post-Monsoon,5.8212,2.3268,3.521857142857143
2024-10-02,5.7912,27.7,89.93,1.4,2.4,Ghatkopar,10,2024,276,Post-Monsoon,5.7883,3.3259,3.874042857142857
2024-10-03,5.6825,27.26,88.56,1.35,1.13,Ghatkopar,10,2024,277,Post-Monsoon,5.7912,1.4527,4.4783
2024-10-04,5.9071,26.61,87.78,1.49,0.18,Ghatkopar,10,2024,278,Post-Monsoon,5.6825,1.3903,5.123557142857143
2024-10-05,6.1874,26.81,85.06,1.29,0.04,Ghatkopar,10,2024,279,Post-Monsoon,5.9071,2.4756,5.653814285714286
2024-10-06,5.754,27.57,83.32,1.62,6.54,Ghatkopar,10,2024,280,Post-Monsoon,6.1874,4.399,5.847385714285714
2024-10-07,5.5925,27.97,79.1,2.15,0.39,Ghatkopar,10,2024,281,Post-Monsoon,5.754,5.8212,5.814714285714286
2024-10-08,5.3904,27.62,80.74,1.86,2.08,Ghatkopar,10,2024,282,Post-Monsoon,5.5925,5.7883,5.757871428571429
2024-10-09,1.9471,26.2,88.78,1.51,7.3,Ghatkopar,10,2024,283,Post-Monsoon,5.3904,5.7912,5.208714285714286
2024-10-10,2.681,26.99,86.82,1.87,43.1,Ghatkopar,10,2024,284,Post-Monsoon,1.9471,5.6825,4.779928571428571
2024-10-11,4.4254,27.61,86.08,2.06,34.61,Ghatkopar,10,2024,285,Post-Monsoon,2.681,5.9071,4.568257142857143
2024-10-12,5.262,28.12,85.78,1.9,1.62,Ghatkopar,10,2024,286,Post-Monsoon,4.4254,6.1874,4.436057142857143
2024-10-13,5.3186,28.33,85.84,1.21,34.7,Ghatkopar,10,2024,287,Post-Monsoon,5.262,5.754,4.373857142857142
2024-10-14,5.6671,28.37,83.15,1.49,5.03,Ghatkopar,10,2024,288,Post-Monsoon,5.3186,5.5925,4.384514285714285
2024-10-15,4.9517,27.96,87.6,1.45,9.34,Ghatkopar,10,2024,289,Post-Monsoon,5.6671,5.3904,4.321842857142857
2024-10-16,4.4364,28.32,85.22,1.35,6.89,Ghatkopar,10,2024,290,Post-Monsoon,4.9517,1.9471,4.6774571428571425
2024-10-17,2.6911,27.86,86.8,1.66,3.83,Ghatkopar,10,2024,291,Post-Monsoon,4.4364,2.681,4.6789
2024-10-18,4.4786,27.45,87.62,2.07,6.57,Ghatkopar,10,2024,292,Post-Monsoon,2.6911,4.4254,4.6865
2024-10-19,4.6675,26.97,90.54,1.27,7.19,Ghatkopar,10,2024,293,Post-Monsoon,4.4786,5.262,4.601571428571428
2024-10-20,5.359,27.86,82.63,1.2,11.86,Ghatkopar,10,2024,294,Post-Monsoon,4.6675,5.3186,4.607342857142858
2024-10-21,4.9999,26.63,84.35,1.67,1.25,Ghatkopar,10,2024,295,Post-Monsoon,5.359,5.6671,4.512028571428571
2024-10-22,5.4185,27.75,82.22,1.3,4.38,Ghatkopar,10,2024,296,Post-Monsoon,4.9999,4.9517,4.578714285714286
2024-10-23,4.9963,27.64,83.21,1.56,1.97,Ghatkopar,10,2024,297,Post-Monsoon,5.4185,4.4364,4.6587000000000005
2024-10-24,4.9255,27.14,77.82,1.81,0.03,Ghatkopar,10,2024,298,Post-Monsoon,4.9963,2.6911,4.9779
2024-10-25,5.2925,26.19,73.8,1.91,0.0,Ghatkopar,10,2024,299,Post-Monsoon,4.9255,4.4786,5.094171428571428
2024-10-26,5.5397,25.64,76.57,2.05,0.0,Ghatkopar,10,2024,300,Post-Monsoon,5.2925,4.6675,5.218771428571429
2024-10-27,5.5925,25.39,78.1,1.65,0.0,Ghatkopar,10,2024,301,Post-Monsoon,5.5397,5.359,5.252128571428571
2024-10-28,5.574,26.2,80.14,1.23,0.0,Ghatkopar,10,2024,302,Post-Monsoon,5.5925,4.9999,5.334142857142857
2024-10-29,5.2414,26.55,80.71,1.39,0.97,Ghatkopar,10,2024,303,Post-Monsoon,5.574,5.4185,5.3088428571428565
2024-10-30,5.1209,26.81,76.92,1.42,0.84,Ghatkopar,10,2024,304,Post-Monsoon,5.2414,4.9963,5.326642857142858
2024-10-31,5.0652,26.97,76.86,1.96,0.04,Ghatkopar,10,2024,305,Post-Monsoon,5.1209,4.9255,5.3466000000000005
2024-11-01,4.8526,26.46,74.52,2.16,0.01,Ghatkopar,11,2024,306,Post-Monsoon,5.0652,5.2925,5.283757142857143
2024-11-02,5.237,26.0,69.49,2.24,0.0,Ghatkopar,11,2024,307,Post-Monsoon,4.8526,5.5397,5.240514285714285
2024-11-03,5.143,25.41,71.67,2.18,0.0,Ghatkopar,11,2024,308,Post-Monsoon,5.237,5.5925,5.1762999999999995
2024-11-04,4.6654,25.66,72.21,2.21,0.0,Ghatkopar,11,2024,309,Post-Monsoon,5.143,5.574,5.0465
2024-11-05,4.7064,25.49,73.02,2.19,0.0,Ghatkopar,11,2024,310,Post-Monsoon,4.6654,5.2414,4.970071428571429
2024-11-06,5.1739,25.21,72.65,2.29,0.0,Ghatkopar,11,2024,311,Post-Monsoon,4.7064,5.1209,4.977642857142857
2024-11-07,5.0482,24.71,74.86,2.54,0.0,Ghatkopar,11,2024,312,Post-Monsoon,5.1739,5.0652,4.975214285714285
2024-11-08,4.7426,25.03,75.02,2.41,0.0,Ghatkopar,11,2024,313,Post-Monsoon,5.0482,4.8526,4.959499999999999
2024-11-09,4.4868,24.93,73.55,2.4,0.0,Ghatkopar,11,2024,314,Post-Monsoon,4.7426,5.237,4.852328571428571
2024-11-10,4.4508,24.86,73.69,2.27,0.0,Ghatkopar,11,2024,315,Post-Monsoon,4.4868,5.143,4.753442857142858
2024-11-11,4.4136,24.12,73.58,2.39,0.0,Ghatkopar,11,2024,316,Post-Monsoon,4.4508,4.6654,4.717471428571429
2024-11-12,4.7561,23.46,73.79,2.76,0.0,Ghatkopar,11,2024,317,Post-Monsoon,4.4136,4.7064,4.724571428571429
2024-11-13,4.9166,23.67,74.31,2.7,0.0,Ghatkopar,11,2024,318,Post-Monsoon,4.7561,5.1739,4.687814285714286
2024-11-14,5.0215,24.65,74.54,2.71,0.0,Ghatkopar,11,2024,319,Post-Monsoon,4.9166,5.0482,4.683999999999999
2024-11-15,3.6062,25.4,81.1,2.12,0.45,Ghatkopar,11,2024,320,Post-Monsoon,5.0215,4.7426,4.521657142857142
2024-11-16,4.0178,26.6,76.46,1.34,0.05,Ghatkopar,11,2024,321,Post-Monsoon,3.6062,4.4868,4.454657142857143
2024-11-17,4.2955,25.51,75.89,2.43,0.0,Ghatkopar,11,2024,322,Post-Monsoon,4.0178,4.4508,4.432471428571429
2024-11-18,4.8588,23.24,69.04,2.86,0.01,Ghatkopar,11,2024,323,Post-Monsoon,4.2955,4.4136,4.496071428571429
2024-11-19,4.5274,22.21,71.65,2.78,0.0,Ghatkopar,11,2024,324,Post-Monsoon,4.8588,4.7561,4.4634
2024-11-20,4.3222,22.0,71.79,2.71,0.0,Ghatkopar,11,2024,325,Post-Monsoon,4.5274,4.9166,4.378485714285714
2024-11-21,4.3661,22.25,70.82,2.09,0.0,Ghatkopar,11,2024,326,Post-Monsoon,4.3222,5.0215,4.284857142857143
2024-11-22,4.3121,22.62,70.06,1.87,0.0,Ghatkopar,11,2024,327,Post-Monsoon,4.3661,3.6062,4.3857
2024-11-23,4.1558,22.92,67.02,1.59,0.0,Ghatkopar,11,2024,328,Post-Monsoon,4.3121,4.0178,4.4054142857142855
2024-11-24,3.8789,22.82,69.37,1.62,0.0,Ghatkopar,11,2024,329,Post-Monsoon,4.1558,4.2955,4.345899999999999
2024-11-25,4.1635,22.2,70.94,2.49,0.0,Ghatkopar,11,2024,330,Post-Monsoon,3.8789,4.8588,4.246571428571428
2024-11-26,4.4232,21.17,70.21,3.14,0.0,Ghatkopar,11,2024,331,Post-Monsoon,4.1635,4.5274,4.231685714285715
2024-11-27,4.8372,20.93,68.4,3.23,0.0,Ghatkopar,11,2024,332,Post-Monsoon,4.4232,4.3222,4.305257142857143
2024-11-28,4.7604,20.65,68.97,3.42,0.01,Ghatkopar,11,2024,333,Post-Monsoon,4.8372,4.3661,4.361585714285714
2024-11-29,4.7033,20.11,65.87,3.01,0.06,Ghatkopar,11,2024,334,Post-Monsoon,4.7604,4.3121,4.417471428571429
2024-11-30,4.4736,21.33,66.75,2.47,0.0,Ghatkopar,11,2024,335,Post-Monsoon,4.7033,4.1558,4.462871428571429
2024-12-01,3.9331,23.6,79.06,2.0,0.02,Ghatkopar,12,2024,336,Winter,4.4736,3.8789,4.470614285714285
2024-12-02,4.0291,25.36,80.17,2.27,0.24,Ghatkopar,12,2024,337,Winter,3.9331,4.1635,4.451414285714286
2024-12-03,3.5453,26.48,79.17,2.49,1.14,Ghatkopar,12,2024,338,Winter,4.0291,4.4232,4.326
2024-12-04,3.6864,26.73,82.0,2.06,2.52,Ghatkopar,12,2024,339,Winter,3.5453,4.8372,4.1616
2024-12-05,4.1746,26.72,80.89,2.08,0.21,Ghatkopar,12,2024,340,Winter,3.6864,4.7604,4.077914285714286
2024-12-06,4.3296,26.42,81.52,1.53,0.02,Ghatkopar,12,2024,341,Winter,4.1746,4.7033,4.024528571428571
2024-12-07,4.6303,24.28,76.06,1.96,0.0,Ghatkopar,12,2024,342,Winter,4.3296,4.4736,4.046914285714285
2024-12-08,4.829,21.71,66.95,1.92,0.0,Ghatkopar,12,2024,343,Winter,4.6303,3.9331,4.1749
2024-12-09,4.5737,19.77,61.51,2.52,0.0,Ghatkopar,12,2024,344,Winter,4.829,4.0291,4.2527
2024-12-10,4.7753,20.98,62.27,2.83,0.0,Ghatkopar,12,2024,345,Winter,4.5737,3.5453,4.428414285714285
2024-12-11,4.5425,22.4,69.82,2.17,0.0,Ghatkopar,12,2024,346,Winter,4.7753,3.6864,4.550714285714286
2024-12-12,4.4683,22.05,67.08,1.66,0.0,Ghatkopar,12,2024,347,Winter,4.5425,4.1746,4.592671428571428
2024-12-13,4.523,21.3,66.42,3.23,0.0,Ghatkopar,12,2024,348,Winter,4.4683,4.3296,4.6203
2024-12-14,4.6102,20.8,62.04,3.41,0.17,Ghatkopar,12,2024,349,Winter,4.523,4.6303,4.617428571428571
2024-12-15,4.6145,21.25,58.84,3.0,0.23,Ghatkopar,12,2024,350,Winter,4.6102,4.829,4.586785714285715
2024-12-16,4.9742,21.04,53.07,2.7,0.0,Ghatkopar,12,2024,351,Winter,4.6145,4.5737,4.644
2024-12-17,4.5674,21.06,54.29,1.99,0.0,Ghatkopar,12,2024,352,Winter,4.9742,4.7753,4.6143
2024-12-18,4.5497,21.49,53.8,1.83,0.0,Ghatkopar,12,2024,353,Winter,4.5674,4.5425,4.615328571428571
2024-12-19,4.1174,21.43,62.33,1.85,0.0,Ghatkopar,12,2024,354,Winter,4.5497,4.4683,4.5652
2024-12-20,4.0289,21.72,74.79,1.33,0.0,Ghatkopar,12,2024,355,Winter,4.1174,4.523,4.4946142857142855
2024-12-21,3.9523,21.95,77.32,1.48,0.0,Ghatkopar,12,2024,356,Winter,4.0289,4.6102,4.400628571428571
2024-12-22,3.1402,22.25,84.68,1.55,0.02,Ghatkopar,12,2024,357,Winter,3.9523,4.6145,4.190014285714286
2024-12-23,3.0986,22.07,86.32,1.76,0.01,Ghatkopar,12,2024,358,Winter,3.1402,4.9742,3.9220714285714284
2024-12-24,2.9698,21.69,79.18,1.94,0.0,Ghatkopar,12,2024,359,Winter,3.0986,4.5674,3.693842857142857
2024-12-25,3.5076,21.98,77.09,1.55,0.0,Ghatkopar,12,2024,360,Winter,2.9698,4.5497,3.544971428571429
2024-12-26,3.6799,22.68,78.33,1.68,0.0,Ghatkopar,12,2024,361,Winter,3.5076,4.1174,3.482471428571429
2024-12-27,3.9031,23.32,81.35,1.75,0.01,Ghatkopar,12,2024,362,Winter,3.6799,4.0289,3.4645
2024-12-28,3.6847,23.93,79.1,1.59,0.48,Ghatkopar,12,2024,363,Winter,3.9031,3.9523,3.4262714285714284
2024-12-29,4.0277,24.68,73.57,1.76,0.04,Ghatkopar,12,2024,364,Winter,3.6847,3.1402,3.553057142857143
2024-12-30,3.9722,24.62,69.71,2.05,0.0,Ghatkopar,12,2024,365,Winter,4.0277,3.0986,3.677857142857143
2024-12-31,4.0906,24.68,65.9,2.09,0.0,Ghatkopar,12,2024,366,Winter,3.9722,2.9698,3.8379714285714286
2025-01-01,4.2398,24.25,68.91,2.11,0.0,Ghatkopar,1,2025,1,Winter,4.0906,3.5076,3.9425714285714286
2025-01-02,4.8276,24.18,59.35,2.33,0.0,Ghatkopar,1,2025,2,Winter,4.2398,3.6799,4.106528571428571
2025-01-03,5.0678,22.78,51.64,2.75,1.2,Ghatkopar,1,2025,3,Winter,4.8276,3.9031,4.272914285714286
2025-01-04,5.1506,22.4,52.93,2.33,0.0,Ghatkopar,1,2025,4,Winter,5.0678,3.6847,4.482328571428572
2025-01-05,3.8926,22.43,57.64,1.51,0.0,Ghatkopar,1,2025,5,Winter,5.1506,4.0277,4.463028571428572
2025-01-06,4.3522,21.63,61.43,2.06,0.0,Ghatkopar,1,2025,6,Winter,3.8926,3.9722,4.517314285714286
2025-01-07,4.2979,22.27,58.15,2.11,0.0,Ghatkopar,1,2025,7,Winter,4.3522,4.0906,4.546928571428571
2025-01-08,4.5487,22.38,55.6,2.74,0.02,Ghatkopar,1,2025,8,Winter,4.2979,4.2398,4.591057142857143
2025-01-09,4.5353,22.55,47.35,2.72,0.0,Ghatkopar,1,2025,9,Winter,4.5487,4.8276,4.549300000000001
2025-01-10,3.7207,22.74,56.5,2.29,0.0,Ghatkopar,1,2025,10,Winter,4.5353,5.0678,4.356857142857143
2025-01-11,3.8215,22.49,64.19,1.73,0.0,Ghatkopar,1,2025,11,Winter,3.7207,5.1506,4.1669857142857145
2025-01-12,3.7039,22.18,64.08,1.93,0.0,Ghatkopar,1,2025,12,Winter,3.8215,3.8926,4.140028571428571
2025-01-13,3.5436,23.7,63.03,2.6,0.0,Ghatkopar,1,2025,13,Winter,3.7039,4.3522,4.024514285714285
2025-01-14,3.8688,24.32,61.74,2.31,0.0,Ghatkopar,1,2025,14,Winter,3.5436,4.2979,3.963214285714286
2025-01-15,4.057,24.73,66.68,2.05,0.0,Ghatkopar,1,2025,15,Winter,3.8688,4.5487,3.8929714285714287
2025-01-16,4.0298,24.19,66.17,1.65,0.0,Ghatkopar,1,2025,16,Winter,4.057,4.5353,3.820757142857143
2025-01-17,3.8909,24.94,56.29,2.9,0.0,Ghatkopar,1,2025,17,Winter,4.0298,3.7207,3.845071428571429
2025-01-18,4.3776,24.64,51.64,3.26,0.0,Ghatkopar,1,2025,18,Winter,3.8909,3.8215,3.924514285714286
2025-01-19,4.477,24.09,52.92,2.47,0.0,Ghatkopar,1,2025,19,Winter,4.3776,3.7039,4.034957142857143
2025-01-20,4.7244,24.24,50.13,2.18,0.0,Ghatkopar,1,2025,20,Winter,4.477,3.5436,4.2036428571428575
2025-01-21,4.8761,23.72,50.94,1.91,0.0,Ghatkopar,1,2025,21,Winter,4.7244,3.8688,4.347542857142857
2025-01-22,4.6013,23.63,51.95,1.79,0.0,Ghatkopar,1,2025,22,Winter,4.8761,4.057,4.4253
2025-01-23,4.7489,23.4,51.46,1.99,0.0,Ghatkopar,1,2025,23,Winter,4.6013,4.0298,4.528028571428571
2025-01-24,4.6894,24.75,53.97,2.27,0.0,Ghatkopar,1,2025,24,Winter,4.7489,3.8909,4.6421
2025-01-25,4.7561,26.19,52.91,2.37,0.0,Ghatkopar,1,2025,25,Winter,4.6894,4.3776,4.696171428571428
2025-01-26,5.0498,26.44,50.87,2.17,0.0,Ghatkopar,1,2025,26,Winter,4.7561,4.477,4.7780000000000005
2025-01-27,5.2008,26.02,49.78,1.85,0.0,Ghatkopar,1,2025,27,Winter,5.0498,4.7244,4.846057142857142
2025-01-28,5.219,25.55,47.92,1.46,0.0,Ghatkopar,1,2025,28,Winter,5.2008,4.8761,4.895042857142856
2025-01-29,5.4038,25.52,46.76,1.59,0.0,Ghatkopar,1,2025,29,Winter,5.219,4.6013,5.009685714285714
2025-01-30,5.0954,24.91,49.07,1.81,0.0,Ghatkopar,1,2025,30,Winter,5.4038,4.7489,5.059185714285715
2025-01-31,5.3086,23.58,53.3,1.76,0.0,Ghatkopar,1,2025,31,Winter,5.0954,4.6894,5.147642857142857
2025-02-01,5.2783,23.02,55.8,1.94,0.0,Ghatkopar,2,2025,32,Winter,5.3086,4.7561,5.222242857142858
2025-02-02,5.0549,24.32,47.32,1.7,0.0,Ghatkopar,2,2025,33,Winter,5.2783,5.0498,5.222971428571428
2025-02-03,4.8689,24.27,54.08,1.86,0.0,Ghatkopar,2,2025,34,Winter,5.0549,5.2008,5.175557142857143
2025-02-04,4.9966,23.48,57.64,2.15,0.0,Ghatkopar,2,2025,35,Winter,4.8689,5.219,5.143785714285714
2025-02-05,5.2939,23.93,46.89,2.37,0.0,Ghatkopar,2,2025,36,Winter,4.9966,5.4038,5.128085714285715
2025-02-06,5.0131,25.5,48.34,1.84,0.0,Ghatkopar,2,2025,37,Winter,5.2939,5.0954,5.116328571428572
2025-02-07,4.8564,26.73,49.26,2.37,0.0,Ghatkopar,2,2025,38,Winter,5.0131,5.3086,5.051728571428571
2025-02-08,4.8019,27.08,47.38,1.73,0.0,Ghatkopar,2,2025,39,Winter,4.8564,5.2783,4.983671428571428
2025-02-09,4.7858,27.21,46.35,1.84,0.0,Ghatkopar,2,2025,40,Winter,4.8019,5.0549,4.945228571428571
2025-02-10,5.0141,26.69,42.53,2.19,0.0,Ghatkopar,2,2025,41,Winter,4.7858,4.8689,4.965971428571429
2025-02-11,5.4677,25.99,40.72,2.09,0.0,Ghatkopar,2,2025,42,Winter,5.0141,4.9966,5.033271428571429
2025-02-12,5.9254,25.88,37.42,2.23,0.0,Ghatkopar,2,2025,43,Winter,5.4677,5.2939,5.123485714285714
2025-02-13,5.9232,26.87,32.54,2.39,0.0,Ghatkopar,2,2025,44,Winter,5.9254,5.0131,5.253500000000001
2025-02-14,5.881,27.32,32.27,2.79,0.0,Ghatkopar,2,2025,45,Winter,5.9232,4.8564,5.399871428571428
2025-02-15,6.0912,27.51,30.96,2.58,0.0,Ghatkopar,2,2025,46,Winter,5.881,4.8019,5.584057142857142
2025-02-16,6.1025,27.19,33.64,2.38,0.01,Ghatkopar,2,2025,47,Winter,6.0912,4.7858,5.772157142857144
2025-02-17,6.089,27.19,40.96,2.27,0.17,Ghatkopar,2,2025,48,Winter,6.1025,5.0141,5.925714285714286
